DEPTH,GR7-3,GR7-8,GRA-53
1662.91,69.19,97.37,14.18
1663.41,63.16,99.96,14.18
1663.91,65.00,98.76,14.83
1664.41,70.00,97.55,14.83
1664.91,72.63,96.34,15.08
1665.41,73.88,95.14,15.08
1665.91,66.75,93.89,14.93
1666.41,62.53,94.44,14.93
1666.91,63.13,96.11,14.61
1667.41,63.69,97.77,14.61
1667.91,68.00,99.44,15.06
1668.41,69.56,100.06,15.06
1668.91,73.94,99.51,15.10
1669.41,73.31,99.40,15.10
1669.91,73.50,99.54,15.49
1670.41,71.50,99.42,15.49
1670.91,72.81,99.21,19.13
1671.41,70.13,98.44,19.13
1671.91,69.50,97.60,17.02
1672.41,69.56,98.02,17.02
1672.91,72.94,98.41,15.13
1673.41,74.38,97.82,15.13
1673.91,71.56,97.23,15.13
1674.41,70.88,97.43,15.13
1674.91,68.31,97.97,14.06
1675.41,71.81,99.13,14.06
1675.91,70.06,100.26,14.37
1676.41,71.63,101.04,14.37
1676.91,69.38,101.78,14.56
1677.41,68.00,101.94,14.56
1677.91,64.13,101.82,14.51
1678.41,61.84,101.28,14.51
1678.91,63.06,100.74,14.70
1679.41,63.97,100.29,14.70
1679.91,63.41,99.84,14.59
1680.41,66.44,99.13,14.59
1680.91,67.31,98.49,14.19
1681.41,68.00,99.71,14.19
1681.91,63.91,100.92,14.88
1682.41,63.19,102.14,14.88
1682.91,65.44,103.36,14.56
1683.41,67.25,104.46,14.56
1683.91,68.50,103.44,14.18
1684.41,70.00,102.07,14.18
1684.91,71.31,100.69,15.28
1685.41,75.13,99.31,15.28
1685.91,71.00,98.31,15.07
1686.41,69.94,98.05,15.07
1686.91,66.44,96.41,14.37
1687.41,71.13,93.90,14.37
1687.91,68.94,91.70,14.18
1688.41,70.81,89.59,14.18
1688.91,65.19,90.62,14.75
1689.41,67.69,92.27,14.75
1689.91,65.13,91.55,14.78
1690.41,69.06,90.86,14.78
1690.91,70.44,90.80,14.50
1691.41,72.13,91.71,14.50
1691.91,73.88,91.84,13.96
1692.41,71.38,91.66,13.96
1692.91,75.63,92.08,14.40
1693.41,74.44,93.45,14.40
1693.91,72.69,94.66,15.07
1694.41,65.13,95.43,15.07
1694.91,65.50,95.98,13.97
1695.41,66.63,95.88,13.97
1695.91,71.13,94.38,14.45
1696.41,69.06,92.88,14.45
1696.91,70.69,91.50,15.52
1697.41,69.13,91.84,15.52
1697.91,69.88,92.20,14.43
1698.41,66.44,90.97,14.43
1698.91,66.06,90.69,14.84
1699.41,65.06,91.13,14.84
1699.91,64.06,90.50,14.94
1700.41,66.94,91.47,14.94
1700.91,72.19,90.97,14.64
1701.41,73.69,90.71,14.64
1701.91,73.19,90.99,14.51
1702.41,65.44,89.60,14.51
1702.91,68.44,87.89,15.01
1703.41,66.94,86.26,15.01
1703.91,69.13,86.74,14.90
1704.41,69.88,88.08,14.90
1704.91,66.94,91.62,16.70
1705.41,67.31,91.87,16.70
1705.91,63.59,93.10,20.24
1706.41,65.63,93.58,20.24
1706.91,68.00,93.21,15.76
1707.41,68.75,92.83,15.76
1707.91,67.75,92.56,15.01
1708.41,66.94,94.37,15.01
1708.91,65.69,95.54,14.53
1709.41,71.25,95.39,14.53
1709.91,72.81,95.26,14.16
1710.41,74.94,95.65,14.16
1710.91,71.56,96.17,14.91
1711.41,70.63,96.68,14.91
1711.91,73.19,96.46,14.91
1712.41,72.38,96.13,14.91
1712.91,70.06,95.71,14.67
1713.41,68.75,95.23,14.67
1713.91,69.13,94.77,14.31
1714.41,69.63,94.16,14.31
1714.91,69.06,94.10,14.98
1715.41,68.94,94.65,14.98
1715.91,70.81,94.65,14.12
1716.41,72.19,95.27,14.12
1716.91,72.75,96.01,14.13
1717.41,72.44,96.17,14.13
1717.91,71.69,96.91,14.27
1718.41,73.25,97.89,14.27
1718.91,74.44,98.90,14.96
1719.41,73.19,102.20,14.96
1719.91,72.75,102.46,14.56
1720.41,70.50,102.95,14.56
1720.91,70.44,103.55,15.20
1721.41,70.56,104.67,15.20
1721.91,71.13,104.45,14.69
1722.41,75.25,103.81,14.69
1722.91,72.13,102.33,15.14
1723.41,73.75,100.29,15.14
1723.91,74.13,97.94,14.40
1724.41,77.25,96.76,14.40
1724.91,77.56,96.67,14.69
1725.41,75.31,96.58,14.69
1725.91,73.19,96.49,14.52
1726.41,72.81,96.39,14.52
1726.91,72.19,96.22,14.17
1727.41,74.31,96.04,14.17
1727.91,76.25,95.84,15.07
1728.41,81.19,95.62,15.07
1728.91,82.06,94.95,14.85
1729.41,80.63,94.30,14.85
1729.91,72.81,94.09,15.12
1730.41,71.88,95.56,15.12
1730.91,71.06,97.00,14.72
1731.41,72.63,98.02,14.72
1731.91,70.50,95.98,15.04
1732.41,70.00,93.13,15.04
1732.91,69.44,90.28,13.97
1733.41,71.69,89.21,13.97
1733.91,69.00,90.38,14.92
1734.41,68.00,92.80,14.92
1734.91,68.06,95.65,15.02
1735.41,69.81,98.49,15.02
1735.91,71.88,101.12,15.08
1736.41,72.19,101.14,15.08
1736.91,74.06,100.42,17.90
1737.41,76.81,99.35,17.90
1737.91,77.44,98.81,15.18
1738.41,77.81,99.10,15.18
1738.91,75.88,99.48,15.18
1739.41,75.75,99.86,15.18
1739.91,75.00,100.19,14.40
1740.41,74.94,99.61,14.40
1740.91,71.88,98.95,14.40
1741.41,69.31,98.28,14.40
1741.91,64.94,97.61,15.20
1742.41,66.00,96.94,15.20
1742.91,68.19,96.27,15.12
1743.41,73.19,95.77,15.12
1743.91,74.38,95.42,16.00
1744.41,74.31,95.08,16.00
1744.91,77.06,94.32,14.43
1745.41,76.50,93.15,14.43
1745.91,76.13,92.03,14.64
1746.41,74.63,92.57,14.64
1746.91,74.06,93.93,14.88
1747.41,72.69,95.29,14.88
1747.91,71.94,96.65,15.20
1748.41,73.38,98.01,15.20
1748.91,76.31,98.74,16.48
1749.41,76.81,96.20,16.48
1749.91,74.44,94.74,14.48
1750.41,73.81,94.27,14.48
1750.91,72.50,94.15,14.88
1751.41,72.88,94.57,14.88
1751.91,69.94,95.07,14.96
1752.41,66.75,95.93,14.96
1752.91,68.13,97.63,15.12
1753.41,69.50,98.33,15.12
1753.91,76.25,97.42,14.72
1754.41,75.69,95.92,14.72
1754.91,77.63,94.16,15.41
1755.41,73.69,92.49,15.41
1755.91,72.88,93.24,16.16
1756.41,73.25,93.99,16.16
1756.91,72.31,94.76,14.00
1757.41,73.56,95.77,14.00
1757.91,70.88,96.74,15.28
1758.41,70.31,96.47,15.28
1758.91,74.50,93.85,15.92
1759.41,77.06,92.30,15.92
1759.91,81.13,93.05,16.80
1760.41,75.56,94.61,16.80
1760.91,72.81,93.79,16.37
1761.41,70.50,92.69,16.37
1761.91,71.69,91.43,14.56
1762.41,72.38,90.34,14.56
1762.91,73.81,89.64,15.76
1763.41,73.06,89.89,15.76
1763.91,75.00,90.21,16.72
1764.41,73.06,90.67,16.72
1764.91,75.38,91.89,16.64
1765.41,74.13,93.11,16.64
1765.91,73.44,93.89,15.84
1766.41,74.13,93.77,15.84
1766.91,74.56,93.64,16.72
1767.41,76.56,94.15,16.72
1767.91,75.06,97.68,16.00
1768.41,72.25,98.91,16.00
1768.91,69.38,97.63,16.24
1769.41,71.06,95.95,16.24
1769.91,71.94,94.82,17.92
1770.41,71.75,93.61,17.92
1770.91,70.19,91.28,16.16
1771.41,73.38,92.92,16.16
1771.91,74.56,94.65,16.16
1772.41,75.31,96.38,16.16
1772.91,73.31,97.67,16.88
1773.41,71.19,96.10,16.88
1773.91,67.56,93.57,16.96
1774.41,68.31,91.05,16.96
1774.91,69.69,88.87,17.92
1775.41,72.25,91.08,17.92
1775.91,69.75,93.25,17.52
1776.41,67.81,94.89,17.52
1776.91,67.50,96.53,16.00
1777.41,65.75,96.98,16.00
1777.91,67.75,94.97,17.28
1778.41,63.72,92.30,17.28
1778.91,66.31,91.13,16.24
1779.41,65.19,93.76,16.24
1779.91,67.75,96.65,16.32
1780.41,67.81,99.48,16.32
1780.91,71.44,100.31,17.04
1781.41,71.06,99.51,17.04
1781.91,71.13,96.85,17.01
1782.41,70.38,94.20,17.01
1782.91,71.50,91.88,16.32
1783.41,71.38,93.14,16.32
1783.91,70.31,95.11,17.76
1784.41,70.50,94.86,17.76
1784.91,71.88,94.40,16.96
1785.41,73.56,94.78,16.96
1785.91,73.13,96.28,16.69
1786.41,72.81,98.43,16.69
1786.91,72.25,100.49,16.00
1787.41,73.13,100.86,16.00
1787.91,72.44,97.32,17.92
1788.41,70.25,93.84,17.92
1788.91,66.50,93.71,17.17
1789.41,67.88,95.45,17.17
1789.91,72.50,96.34,17.84
1790.41,73.56,96.01,17.84
1790.91,71.00,95.01,16.96
1791.41,66.94,93.54,16.96
1791.91,68.19,91.82,17.28
1792.41,68.31,90.29,17.28
1792.91,67.75,91.82,17.36
1793.41,69.81,93.22,17.36
1793.91,70.69,94.61,17.39
1794.41,70.75,95.98,17.39
1794.91,70.69,96.29,17.36
1795.41,72.25,96.14,17.36
1795.91,70.06,96.45,16.48
1796.41,69.38,97.68,16.48
1796.91,65.88,98.09,15.84
1797.41,66.69,97.21,15.84
1797.91,68.75,95.86,17.12
1798.41,70.44,94.50,17.12
1798.91,71.69,93.15,16.64
1799.41,67.81,91.79,16.64
1799.91,67.44,91.01,16.32
1800.41,66.69,92.04,16.32
1800.91,68.88,93.06,15.32
1801.41,70.00,94.09,15.32
1801.91,75.06,95.11,16.00
1802.41,80.25,96.11,16.00
1802.91,87.75,96.28,14.72
1803.41,87.75,95.85,14.72
1803.91,84.13,96.24,14.24
1804.41,76.06,97.28,14.24
1804.91,71.00,98.79,15.12
1805.41,68.56,100.25,15.12
1805.91,68.88,100.65,16.16
1806.41,69.00,100.47,16.16
1806.91,69.94,100.12,16.16
1807.41,72.81,99.78,16.16
1807.91,75.75,99.43,14.88
1808.41,78.13,99.05,14.88
1808.91,75.75,97.68,16.16
1809.41,74.75,95.96,16.16
1809.91,71.38,94.23,15.76
1810.41,70.88,92.46,15.76
1810.91,69.00,91.53,15.68
1811.41,69.81,91.52,15.68
1811.91,70.94,91.81,16.53
1812.41,72.31,92.19,16.53
1812.91,69.38,92.57,16.53
1813.41,68.38,92.94,16.53
1813.91,71.50,93.35,16.27
1814.41,73.38,94.39,16.27
1814.91,72.38,95.42,16.59
1815.41,70.50,94.29,16.59
1815.91,70.06,92.07,20.80
1816.41,71.31,92.20,20.80
1816.91,68.63,92.87,17.76
1817.41,69.81,93.55,17.76
1817.91,71.44,94.05,16.08
1818.41,72.63,93.77,16.08
1818.91,73.38,93.14,17.28
1819.41,73.50,92.43,17.28
1819.91,72.94,91.75,17.28
1820.41,73.06,91.42,17.28
1820.91,70.06,91.09,17.76
1821.41,72.81,90.77,17.76
1821.91,70.19,90.71,16.80
1822.41,72.00,90.72,16.80
1822.91,69.75,91.53,17.65
1823.41,70.75,92.43,17.65
1823.91,68.25,92.54,20.59
1824.41,70.38,92.30,20.59
1824.91,72.69,91.40,20.59
1825.41,75.56,91.57,20.59
1825.91,77.19,93.38,22.56
1826.41,76.81,96.80,22.56
1826.91,76.19,97.86,18.88
1827.41,72.06,96.54,18.88
1827.91,73.50,94.81,17.01
1828.41,73.81,92.03,17.01
1828.91,77.31,92.51,15.20
1829.41,73.69,94.28,15.20
1829.91,72.38,94.56,13.92
1830.41,70.88,93.57,13.92
1830.91,70.13,92.90,15.20
1831.41,68.88,93.02,15.20
1831.91,67.50,92.95,15.52
1832.41,70.06,91.47,15.52
1832.91,70.88,89.99,13.84
1833.41,69.81,88.46,13.84
1833.91,69.50,86.94,12.96
1834.41,71.94,85.41,12.96
1834.91,77.75,83.89,15.31
1835.41,80.13,82.49,15.31
1835.91,77.44,83.31,16.56
1836.41,76.94,84.81,16.56
1836.91,72.06,86.30,16.32
1837.41,76.63,87.80,16.32
1837.91,75.00,89.29,14.44
1838.41,76.44,90.79,14.44
1838.91,76.69,92.28,15.36
1839.41,74.50,93.78,15.36
1839.91,78.38,95.28,15.09
1840.41,76.50,96.32,15.09
1840.91,73.25,96.48,14.69
1841.41,67.50,96.64,14.69
1841.91,67.50,96.80,14.88
1842.41,70.19,96.81,14.88
1842.91,73.56,96.80,15.62
1843.41,72.75,97.35,15.62
1843.91,71.69,97.28,14.99
1844.41,69.13,93.72,14.99
1844.91,69.25,91.60,15.15
1845.41,69.44,89.72,15.15
1845.91,71.63,92.68,15.24
1846.41,73.81,96.90,15.24
1846.91,75.56,98.54,15.15
1847.41,76.19,98.91,15.15
1847.91,73.19,99.12,15.25
1848.41,69.63,99.34,15.25
1848.91,69.31,99.56,14.78
1849.41,69.94,100.79,14.78
1849.91,71.25,101.62,15.25
1850.41,71.19,99.20,15.25
1850.91,69.88,99.29,18.61
1851.41,73.25,100.66,18.61
1851.91,69.38,101.09,15.55
1852.41,71.56,101.52,15.55
1852.91,69.81,101.84,14.56
1853.41,76.00,101.99,14.56
1853.91,74.06,101.42,14.88
1854.41,74.81,99.88,14.88
1854.91,70.63,101.12,19.12
1855.41,74.69,102.69,19.12
1855.91,79.88,104.03,18.30
1856.41,78.94,104.69,18.30
1856.91,75.25,105.34,14.35
1857.41,68.06,105.79,14.35
1857.91,69.13,105.95,14.75
1858.41,69.25,106.62,14.75
1858.91,73.06,103.52,15.42
1859.41,74.25,101.62,15.42
1859.91,75.38,101.95,15.31
1860.41,72.25,102.27,15.31
1860.91,74.06,102.61,15.23
1861.41,71.31,103.19,15.23
1861.91,69.19,103.86,15.32
1862.41,68.00,104.52,15.32
1862.91,69.63,105.18,16.32
1863.41,72.38,105.59,16.32
1863.91,72.38,103.87,15.64
1864.41,69.56,102.01,15.64
1864.91,64.63,101.18,15.36
1865.41,63.25,102.05,15.36
1865.91,64.56,102.85,14.78
1866.41,69.38,101.84,14.78
1866.91,69.06,100.96,16.64
1867.41,73.44,99.50,16.64
1867.91,74.56,98.04,15.79
1868.41,76.50,96.59,15.79
1868.91,74.31,96.19,16.64
1869.41,75.94,96.68,16.64
1869.91,75.00,97.16,15.44
1870.41,74.00,97.35,15.44
1870.91,68.69,97.09,14.84
1871.41,65.63,96.83,14.84
1871.91,64.19,96.56,15.23
1872.41,63.09,96.30,15.23
1872.91,61.81,96.05,14.80
1873.41,57.91,95.93,14.80
1873.91,58.25,95.82,14.96
1874.41,59.50,95.70,14.96
1874.91,62.31,95.77,16.27
1875.41,66.75,95.93,16.27
1875.91,71.13,98.06,14.72
1876.41,75.69,101.08,14.72
1876.91,78.06,101.50,13.87
1877.41,75.63,102.56,13.87
1877.91,76.19,103.67,14.29
1878.41,75.75,102.22,14.29
1878.91,74.81,100.76,13.97
1879.41,72.38,99.30,13.97
1879.91,68.19,97.67,14.08
1880.41,70.63,96.11,14.08
1880.91,70.88,95.87,14.72
1881.41,74.63,95.67,14.72
1881.91,72.31,95.20,14.88
1882.41,72.94,95.51,14.88
1882.91,68.06,96.12,15.57
1883.41,72.63,95.26,15.57
1883.91,70.50,94.11,16.08
1884.41,72.94,93.02,16.08
1884.91,66.38,93.53,14.88
1885.41,67.56,94.52,14.88
1885.91,67.31,93.91,14.56
1886.41,69.00,94.16,14.56
1886.91,70.63,95.53,14.24
1887.41,71.56,95.35,14.24
1887.91,72.13,94.50,15.04
1888.41,72.19,94.64,15.04
1888.91,73.06,94.80,16.40
1889.41,72.44,95.04,16.40
1889.91,68.00,95.54,16.88
1890.41,65.25,96.07,16.88
1890.91,69.69,96.58,15.96
1891.41,75.31,97.03,15.96
1891.91,74.50,96.04,16.26
1892.41,72.63,94.77,16.26
1892.91,69.81,93.56,15.09
1893.41,71.25,92.36,15.09
1893.91,70.81,91.21,15.57
1894.41,66.31,91.24,15.57
1894.91,64.63,91.53,15.68
1895.41,66.75,92.43,15.68
1895.91,71.50,92.82,15.87
1896.41,70.94,91.90,15.87
1896.91,66.38,91.68,16.06
1897.41,63.69,93.77,16.06
1897.91,63.88,93.82,16.21
1898.41,63.63,92.43,16.21
1898.91,65.81,92.66,16.26
1899.41,66.94,93.26,16.26
1899.91,67.13,94.01,16.42
1900.41,65.75,94.83,16.42
1900.91,65.88,95.85,15.95
1901.41,63.72,96.78,15.95
1901.91,61.78,97.00,15.30
1902.41,60.56,97.22,15.30
1902.91,60.91,97.33,15.04
1903.41,66.50,97.61,15.04
1903.91,69.44,99.91,14.66
1904.41,72.00,99.65,14.66
1904.91,72.06,99.19,14.82
1905.41,69.50,99.36,14.82
1905.91,68.00,99.75,16.04
1906.41,64.13,100.17,16.04
1906.91,68.81,96.96,15.41
1907.41,69.19,94.29,15.41
1907.91,69.38,94.73,15.08
1908.41,65.44,96.77,15.08
1908.91,64.50,99.21,15.74
1909.41,65.75,101.65,15.74
1909.91,64.50,104.09,16.28
1910.41,66.63,106.46,16.28
1910.91,64.94,107.14,14.98
1911.41,68.31,106.47,14.98
1911.91,63.38,105.51,15.30
1912.41,64.50,103.71,15.30
1912.91,59.19,105.15,16.21
1913.41,65.38,106.56,16.21
1913.91,67.81,106.78,15.63
1914.41,73.31,106.67,15.63
1914.91,72.44,106.49,15.43
1915.41,69.94,105.60,15.43
1915.91,69.44,104.18,16.20
1916.41,68.50,102.95,16.20
1916.91,69.38,101.76,15.14
1917.41,68.13,99.67,15.14
1917.91,69.00,97.27,15.52
1918.41,67.81,95.81,15.52
1918.91,66.06,93.59,16.38
1919.41,65.56,91.01,16.38
1919.91,64.88,89.56,16.32
1920.41,68.63,91.15,16.32
1920.91,71.38,93.06,15.41
1921.41,72.38,94.51,15.41
1921.91,71.13,94.03,16.05
1922.41,69.13,94.37,16.05
1922.91,70.94,94.72,15.16
1923.41,69.88,95.05,15.16
1923.91,70.31,94.50,15.90
1924.41,67.38,91.28,15.90
1924.91,70.50,89.55,15.76
1925.41,70.06,89.35,15.76
1925.91,72.38,89.65,15.00
1926.41,69.50,92.28,15.00
1926.91,73.50,93.65,15.93
1927.41,71.19,94.92,15.93
1927.91,72.50,95.86,16.32
1928.41,68.63,96.72,16.32
1928.91,68.50,97.99,15.63
1929.41,67.00,98.93,15.63
1929.91,65.50,98.54,16.44
1930.41,69.25,96.86,16.44
1930.91,71.13,94.29,21.20
1931.41,73.38,93.36,21.20
1931.91,68.63,94.75,17.86
1932.41,68.25,95.10,17.86
1932.91,69.44,93.71,15.38
1933.41,72.50,92.31,15.38
1933.91,71.38,90.92,15.30
1934.41,70.56,89.74,15.30
1934.91,70.38,88.78,15.00
1935.41,71.69,87.83,15.00
1935.91,71.63,86.87,14.96
1936.41,72.75,85.91,14.96
1936.91,72.25,85.11,15.17
1937.41,70.06,84.56,15.17
1937.91,70.19,83.21,14.72
1938.41,69.69,83.28,14.72
1938.91,71.31,84.83,14.43
1939.41,70.50,86.37,14.43
1939.91,71.88,87.92,14.93
1940.41,69.88,89.20,14.93
1940.91,70.75,87.72,14.40
1941.41,68.00,86.24,14.40
1941.91,72.06,84.40,15.20
1942.41,70.50,84.11,15.20
1942.91,73.19,86.14,15.63
1943.41,70.19,87.92,15.63
1943.91,69.88,87.89,14.88
1944.41,69.31,87.87,14.88
1944.91,70.13,87.85,15.71
1945.41,68.25,87.83,15.71
1945.91,67.69,87.81,16.21
1946.41,66.13,88.05,16.21
1946.91,69.19,88.83,16.56
1947.41,66.44,89.13,16.56
1947.91,65.69,89.16,16.12
1948.41,65.25,90.54,16.12
1948.91,69.06,91.33,15.84
1949.41,70.56,91.57,15.84
1949.91,71.69,91.79,16.35
1950.41,69.44,91.78,16.35
1950.91,69.06,91.70,15.90
1951.41,68.88,90.55,15.90
1951.91,66.13,89.84,15.49
1952.41,65.94,91.40,15.49
1952.91,63.34,90.77,15.33
1953.41,64.63,92.57,15.33
1953.91,65.31,95.56,15.94
1954.41,68.94,97.26,15.94
1954.91,70.88,95.63,15.08
1955.41,70.69,94.14,15.08
1955.91,69.44,94.41,15.84
1956.41,68.63,94.93,15.84
1956.91,63.06,95.15,16.12
1957.41,61.41,94.43,16.12
1957.91,63.78,96.00,15.88
1958.41,73.44,96.82,15.88
1958.91,78.31,96.33,16.00
1959.41,77.94,96.19,16.00
1959.91,71.44,96.50,16.89
1960.41,66.63,97.39,16.89
1960.91,65.94,99.46,16.90
1961.41,66.75,99.75,16.90
1961.91,67.00,99.21,16.04
1962.41,64.94,98.04,16.04
1962.91,66.19,96.21,15.49
1963.41,67.56,94.43,16.08
1963.91,67.63,93.90,16.32
1964.41,64.13,93.68,16.32
1964.91,61.34,93.47,15.84
1965.41,66.44,93.91,14.93
1965.91,67.81,94.55,16.00
1966.41,68.38,93.35,16.32
1966.91,67.06,92.12,15.60
1967.41,65.81,91.91,16.24
1967.91,64.94,93.45,17.20
1968.41,62.84,95.58,17.28
1968.91,67.19,97.72,17.52
1969.41,72.06,98.74,17.60
1969.91,72.69,98.84,17.04
1970.41,73.00,97.33,18.88
1970.91,71.06,95.40,17.68
1971.41,72.81,95.66,17.60
1971.91,74.75,95.87,17.44
1972.41,73.94,95.05,16.96
1972.91,72.25,93.83,17.68
1973.41,68.25,93.25,15.04
1973.91,68.19,93.08,16.05
1974.41,69.75,92.85,15.20
1974.91,70.44,93.07,16.32
1975.41,72.88,94.38,16.32
1975.91,70.63,94.98,15.36
1976.41,70.63,95.30,15.84
1976.91,69.88,95.94,15.84
1977.41,73.13,95.23,15.52
1977.91,73.31,96.22,15.52
1978.41,70.25,93.61,15.52
1978.91,68.94,91.32,16.16
1979.41,68.50,90.95,16.16
1979.91,70.94,91.10,16.40
1980.41,73.31,90.70,16.40
1980.91,73.19,90.50,16.00
1981.41,72.25,91.85,16.00
1981.91,67.31,93.54,16.43
1982.41,66.56,94.55,16.43
1982.91,65.44,95.52,16.48
1983.41,66.38,95.51,16.48
1983.91,70.63,95.26,17.28
1984.41,72.00,96.63,17.28
1984.91,74.13,96.40,18.21
1985.41,71.13,96.84,18.21
1985.91,69.50,98.10,17.33
1986.41,68.88,98.08,17.33
1986.91,69.69,96.46,16.80
1987.41,71.94,94.66,16.80
1987.91,68.81,94.36,16.68
1988.41,71.94,95.32,16.68
1988.91,71.19,93.37,17.20
1989.41,73.81,92.11,17.20
1989.91,69.25,91.25,16.58
1990.41,69.94,90.39,16.58
1990.91,68.00,89.53,16.53
1991.41,68.38,88.67,16.53
1991.91,68.44,87.50,16.12
1992.41,69.25,86.61,16.12
1992.91,71.00,90.11,16.53
1993.41,66.75,93.62,16.53
1993.91,65.69,94.46,16.32
1994.41,67.44,95.29,16.32
1994.91,69.63,96.25,16.69
1995.41,68.63,97.69,16.69
1995.91,63.09,99.52,16.59
1996.41,64.44,101.35,16.59
1996.91,69.88,99.96,16.00
1997.41,72.69,97.01,16.00
1997.91,69.75,96.92,16.68
1998.41,66.13,97.91,16.68
1998.91,62.53,98.12,15.97
1999.41,62.25,98.21,15.97
1999.91,62.06,98.33,15.71
2000.41,65.88,98.66,15.71
2000.91,68.25,99.00,16.99
2001.41,64.69,99.33,16.99
2001.91,65.75,99.68,16.41
2002.41,67.25,100.47,16.41
2002.91,71.25,101.55,15.32
2003.41,70.31,102.61,15.32
2003.91,68.00,103.64,15.81
2004.41,68.75,104.67,15.81
2004.91,67.38,105.70,15.95
2005.41,65.38,106.85,15.95
2005.91,65.38,108.07,15.60
2006.41,66.38,109.17,15.60
2006.91,66.88,110.02,14.83
2007.41,64.56,111.39,14.83
2007.91,64.06,113.23,15.68
2008.41,65.44,111.73,15.68
2008.91,68.44,108.40,14.85
2009.41,65.50,105.06,14.85
2009.91,61.84,101.72,15.30
2010.41,61.88,99.22,15.30
2010.91,62.53,99.62,15.26
2011.41,66.88,100.03,15.26
2011.91,65.00,100.15,15.61
2012.41,69.31,98.56,15.61
2012.91,66.56,95.88,14.77
2013.41,68.31,95.15,14.77
2013.91,68.38,95.83,14.51
2014.41,74.75,97.42,14.51
2014.91,74.06,99.00,15.07
2015.41,71.88,100.58,15.07
2015.91,69.75,100.70,15.07
2016.41,69.00,99.50,15.07
2016.91,70.38,99.73,15.07
2017.41,71.56,100.56,15.07
2017.91,75.44,101.37,
2018.41,76.81,101.42,
2018.91,77.25,101.02,15.44
2019.41,77.00,100.63,15.44
2019.91,75.31,100.24,14.16
2020.41,72.25,100.24,14.16
2020.91,70.50,101.77,15.95
2021.41,69.19,103.31,15.95
2021.91,71.50,104.84,14.67
2022.41,71.06,106.26,14.67
2022.91,70.88,105.08,14.00
2023.41,69.13,103.30,14.00
2023.91,69.13,101.51,12.58
2024.41,69.69,99.69,12.58
2024.91,71.38,97.73,13.44
2025.41,70.56,95.93,13.44
2025.91,71.38,96.10,13.20
2026.41,67.13,95.75,13.20
2026.91,65.56,94.68,13.70
2027.41,64.25,94.08,13.70
2027.91,65.94,93.81,14.62
2028.41,68.50,93.53,14.62
2028.91,68.19,93.27,13.44
2029.41,66.75,93.32,13.44
2029.91,66.44,93.48,11.84
2030.41,64.19,93.63,11.84
2030.91,65.50,93.84,10.64
2031.41,63.81,94.36,10.64
2031.91,66.88,94.87,12.05
2032.41,69.94,95.36,12.05
2032.91,74.63,95.70,12.64
2033.41,75.81,96.03,12.64
2033.91,76.50,96.36,12.72
2034.41,73.88,96.70,12.72
2034.91,71.56,97.02,13.52
2035.41,66.81,97.15,13.52
2035.91,67.75,97.16,14.16
2036.41,69.13,97.18,14.16
2036.91,71.50,97.19,14.96
2037.41,69.56,97.21,14.96
2037.91,70.50,97.23,16.21
2038.41,71.75,97.24,16.21
2038.91,73.88,97.26,15.36
2039.41,72.88,97.28,15.36
2039.91,71.56,97.26,14.72
2040.41,70.69,97.15,14.72
2040.91,72.88,97.03,15.17
2041.41,70.31,96.89,15.17
2041.91,67.50,96.07,16.32
2042.41,64.63,95.15,16.32
2042.91,65.81,94.06,15.84
2043.41,67.31,92.75,15.84
2043.91,67.13,91.03,15.25
2044.41,66.69,88.54,15.25
2044.91,66.81,87.52,16.16
2045.41,71.38,88.89,16.16
2045.91,75.44,89.28,17.01
2046.41,75.63,89.08,17.01
2046.91,71.50,88.78,16.67
2047.41,68.19,88.44,16.67
2047.91,67.50,88.13,16.72
2048.41,70.38,88.48,16.72
2048.91,69.81,89.02,16.52
2049.41,69.13,89.55,16.52
2049.91,67.94,91.22,16.64
2050.41,67.25,94.99,16.64
2050.91,69.94,96.53,16.60
2051.41,68.06,95.98,16.60
2051.91,68.56,95.39,16.16
2052.41,66.31,94.80,16.16
2052.91,69.19,94.21,15.92
2053.41,72.00,93.83,15.92
2053.91,71.69,93.59,16.11
2054.41,69.19,92.84,16.11
2054.91,64.13,92.00,16.00
2055.41,61.78,92.08,16.00
2055.91,62.41,92.86,15.96
2056.41,69.44,93.65,15.96
2056.91,73.75,94.44,15.80
2057.41,70.69,95.23,15.80
2057.91,67.06,96.02,17.04
2058.41,61.47,96.81,17.04
2058.91,64.00,97.22,16.45
2059.41,62.41,96.02,16.45
2059.91,69.19,94.58,16.00
2060.41,69.69,94.75,16.00
2060.91,70.69,95.90,16.11
2061.41,69.88,95.42,16.11
2061.91,71.75,94.40,15.57
2062.41,71.50,93.38,15.57
2062.91,63.41,92.39,15.57
2063.41,61.13,93.56,15.57
2063.91,63.22,95.90,
2064.41,68.31,96.18,
2064.91,68.38,95.88,
2065.41,69.56,96.11,
2065.91,68.81,96.65,
2066.41,69.31,96.71,
2066.91,69.56,95.84,
2067.41,70.94,94.97,
2067.91,71.38,94.10,
2068.41,72.81,92.95,
2068.91,74.81,90.65,
2069.41,73.50,88.72,
2069.91,68.56,87.41,
2070.41,64.88,87.48,
2070.91,64.56,89.36,
2071.41,64.63,90.24,16.60
2071.91,64.88,91.13,16.60
2072.41,66.00,92.01,15.76
2072.91,67.06,92.89,15.76
2073.41,66.13,94.15,16.11
2073.91,63.00,96.58,16.11
2074.41,60.06,97.47,15.84
2074.91,65.44,94.98,15.84
